hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,15,2015,July,31,31,0,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173.0,1,2,Check-Out,2015-08-02
Resort Hotel,0,14,2015,July,31,30,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,189.67,0,1,Check-Out,2015-08-02
Resort Hotel,0,39,2015,July,31,26,2,5,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,171,NULL,0,Transient,178.88,0,1,Check-Out,2015-08-02
Resort Hotel,0,21,2015,July,31,31,1,2,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,188.0,0,1,Check-Out,2015-08-03
Resort Hotel,0,1,2015,August,31,1,1,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,162.5,0,1,Check-Out,2015-08-03
Resort Hotel,0,3,2015,July,31,30,1,3,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,188.0,0,2,Check-Out,2015-08-03
Resort Hotel,0,44,2015,August,31,1,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,0,0,Check-Out,2015-08-03
Resort Hotel,0,64,2015,August,31,1,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,0,0,Check-Out,2015-08-03
Resort Hotel,0,25,2015,August,32,3,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,NULL,NULL,0,Transient,207.0,0,0,Check-Out,2015-08-04
Resort Hotel,0,24,2015,July,31,31,1,2,3,0,0,BB,LUX,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,209.0,0,2,Check-Out,2015-08-03
Resort Hotel,0,24,2015,July,31,31,1,2,2,0,0,BB,LUX,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,179.0,1,1,Check-Out,2015-08-03
Resort Hotel,0,128,2015,July,30,24,4,7,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,152.71,0,1,Check-Out,2015-08-04
Resort Hotel,0,49,2015,July,31,27,3,5,2,0,0,HB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,179.88,0,1,Check-Out,2015-08-04
Resort Hotel,0,1,2015,August,31,1,2,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,252.0,0,3,Check-Out,2015-08-04
Resort Hotel,0,23,2015,July,31,30,2,3,2,1,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,201.6,0,1,Check-Out,2015-08-04
Resort Hotel,0,8,2015,July,31,31,2,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,181.5,0,2,Check-Out,2015-08-04
Resort Hotel,0,35,2015,July,31,29,2,4,2,1,0,HB,GBR,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,NULL,0,Transient,170.33,0,1,Check-Out,2015-08-04
Resort Hotel,0,0,2015,August,32,2,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,192.0,0,0,Check-Out,2015-08-04
Resort Hotel,0,0,2015,August,32,4,0,1,1,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,179.0,0,0,Check-Out,2015-08-05
Resort Hotel,0,77,2015,August,31,1,2,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,95,NULL,0,Transient,201.5,0,1,Check-Out,2015-08-05
Resort Hotel,0,0,2015,August,32,4,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,L,B,0,No Deposit,NULL,NULL,0,Transient,172.0,0,0,Check-Out,2015-08-05
Resort Hotel,0,0,2015,August,32,3,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,241.0,0,0,Check-Out,2015-08-05
Resort Hotel,0,48,2015,July,31,26,4,6,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,156.4,0,0,Check-Out,2015-08-05
Resort Hotel,0,264,2017,August,32,7,1,5,2,0,0,BB,ITA,Online TA,TA/TO,1,0,1,E,E,1,No Deposit,240,NULL,0,Transient,204.0,1,2,Check-Out,2017-08-13
Resort Hotel,0,182,2015,July,31,27,3,7,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient,154.35,0,1,Check-Out,2015-08-06
Resort Hotel,0,110,2015,August,32,4,0,2,2,1,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,NULL,NULL,0,Transient,191.0,1,1,Check-Out,2015-08-06
Resort Hotel,0,2,2015,August,32,5,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,110,NULL,0,Transient,211.0,0,0,Check-Out,2015-08-06
Resort Hotel,0,54,2015,July,31,30,2,5,2,2,0,BB,IRL,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,171.71,0,1,Check-Out,2015-08-06
Resort Hotel,0,5,2015,August,31,1,2,3,2,1,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,165.32,0,2,Check-Out,2015-08-06
Resort Hotel,0,202,2015,July,30,23,4,10,2,0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,240,NULL,0,Transient,164.0,0,2,Check-Out,2015-08-06
Resort Hotel,0,1,2015,August,32,5,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,154.8,0,1,Check-Out,2015-08-06
Resort Hotel,0,0,2015,August,32,5,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,172.0,0,0,Check-Out,2015-08-06
Resort Hotel,0,311,2015,July,30,24,4,10,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171,NULL,0,Transient,160.98,0,1,Check-Out,2015-08-07
Resort Hotel,0,6,2015,August,32,4,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,191.0,0,3,Check-Out,2015-08-07
Resort Hotel,0,211,2015,August,32,3,1,3,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,240,NULL,0,Transient,256.0,0,2,Check-Out,2015-08-07
Resort Hotel,0,0,2015,August,32,4,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,217.0,0,0,Check-Out,2015-08-07
Resort Hotel,0,55,2015,August,32,3,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,210.0,0,0,Check-Out,2015-08-07
Resort Hotel,0,0,2015,August,32,6,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,191.0,0,0,Check-Out,2015-08-07
Resort Hotel,0,328,2015,August,32,3,1,3,2,0,1,BB,FRA,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240,NULL,0,Transient,164.0,0,1,Check-Out,2015-08-07
Resort Hotel,1,219,2015,August,32,8,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240,NULL,0,Transient,166.0,0,2,Canceled,2015-08-07
Resort Hotel,0,211,2015,August,32,3,1,3,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,240,NULL,0,Transient,244.0,1,2,Check-Out,2015-08-07
Resort Hotel,0,88,2015,August,32,3,1,3,2,1,1,BB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,NULL,NULL,0,Transient,191.1,0,2,Check-Out,2015-08-07
Resort Hotel,0,82,2015,August,32,2,2,3,3,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,227.4,0,3,Check-Out,2015-08-07
Resort Hotel,0,67,2015,July,31,31,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NULL,0,Transient,209.17,0,1,Check-Out,2015-08-07
Resort Hotel,0,67,2015,July,31,31,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NULL,0,Transient,209.17,0,1,Check-Out,2015-08-07
Resort Hotel,0,82,2015,August,32,2,2,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,209.4,1,2,Check-Out,2015-08-07
Resort Hotel,0,103,2015,August,31,1,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,250,NULL,0,Transient,179.0,1,0,Check-Out,2015-08-07
Resort Hotel,0,5,2015,August,32,3,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,191.0,0,3,Check-Out,2015-08-07
Resort Hotel,0,66,2015,August,32,3,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,NULL,NULL,0,Transient,168.25,0,0,Check-Out,2015-08-07
Resort Hotel,0,85,2015,August,32,2,2,3,3,0,0,BB,LUX,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,8,NULL,0,Transient,161.45,1,1,Check-Out,2015-08-07
Resort Hotel,0,3,2015,August,31,1,2,5,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,163.33,0,3,Check-Out,2015-08-08
Resort Hotel,0,112,2015,August,32,3,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,196.0,0,0,Check-Out,2015-08-08
Resort Hotel,0,1,2015,August,32,5,0,3,3,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,247.0,0,4,Check-Out,2015-08-08
Resort Hotel,0,0,2015,August,32,7,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Transient,153.0,0,2,Check-Out,2015-08-08
Resort Hotel,0,107,2015,August,32,5,0,3,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,166.0,0,1,Check-Out,2015-08-08
Resort Hotel,0,166,2015,August,31,1,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,210.43,1,2,Check-Out,2015-08-08
Resort Hotel,0,10,2015,August,31,1,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,219.9,0,0,Check-Out,2015-08-08
Resort Hotel,0,82,2015,August,31,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,162.14,0,1,Check-Out,2015-08-08
Resort Hotel,0,70,2015,August,31,1,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,187.14,0,0,Check-Out,2015-08-08
Resort Hotel,0,51,2015,July,31,29,2,8,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,167.8,1,0,Check-Out,2015-08-08
Resort Hotel,0,32,2015,August,31,1,2,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,176.75,0,0,Check-Out,2015-08-09
Resort Hotel,0,12,2015,August,32,2,2,5,2,0,1,BB,GBR,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,241,NULL,0,Transient,172.63,0,2,Check-Out,2015-08-09
Resort Hotel,0,4,2015,August,32,4,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,211.0,0,3,Check-Out,2015-08-09
Resort Hotel,0,167,2015,August,32,2,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,164.0,1,1,Check-Out,2015-08-09
Resort Hotel,0,194,2015,August,32,3,1,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,NULL,0,Transient,196.0,0,2,Check-Out,2015-08-09
Resort Hotel,0,67,2015,August,31,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,193.13,0,1,Check-Out,2015-08-09
Resort Hotel,0,41,2015,August,32,5,0,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,202.0,0,0,Check-Out,2015-08-09
Resort Hotel,0,1,2015,August,32,8,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,191.0,1,2,Check-Out,2015-08-09
Resort Hotel,0,16,2015,August,32,2,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,241,NULL,0,Transient,188.46,0,1,Check-Out,2015-08-09
Resort Hotel,0,6,2015,August,32,3,1,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,221.0,0,3,Check-Out,2015-08-09
Resort Hotel,0,127,2015,August,32,4,0,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,192.6,1,0,Check-Out,2015-08-09
Resort Hotel,0,2,2015,August,32,8,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,189.9,0,3,Check-Out,2015-08-09
Resort Hotel,0,82,2015,August,32,2,2,5,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,171.9,0,2,Check-Out,2015-08-09
Resort Hotel,0,177,2015,August,31,1,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,166.0,0,1,Check-Out,2015-08-09
Resort Hotel,0,82,2015,August,32,2,2,5,1,1,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,194.64,0,2,Check-Out,2015-08-09
Resort Hotel,0,53,2015,August,32,3,1,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,3,No Deposit,177,NULL,0,Transient,180.0,1,3,Check-Out,2015-08-09
Resort Hotel,0,53,2015,August,32,3,1,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,3,No Deposit,177,NULL,0,Transient,180.0,0,3,Check-Out,2015-08-09
Resort Hotel,0,53,2015,August,32,3,1,5,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,3,No Deposit,177,NULL,0,Transient,180.0,1,3,Check-Out,2015-08-09
Resort Hotel,0,51,2015,August,32,3,1,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,173.0,0,0,Check-Out,2015-08-09
Resort Hotel,0,0,2015,August,32,8,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,190.0,0,0,Check-Out,2015-08-09
Resort Hotel,0,195,2015,August,32,4,0,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,222.0,1,2,Check-Out,2015-08-09
Resort Hotel,0,67,2015,August,31,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,193.13,0,1,Check-Out,2015-08-09
Resort Hotel,0,61,2015,August,32,8,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,183.0,0,0,Check-Out,2015-08-09
Resort Hotel,0,17,2015,August,32,7,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,242,NULL,0,Transient,223.0,0,0,Check-Out,2015-08-10
Resort Hotel,0,23,2015,August,32,3,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,211.0,0,2,Check-Out,2015-08-10
Resort Hotel,0,62,2015,August,32,4,1,5,2,1,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,2,No Deposit,96,NULL,0,Transient,163.5,0,0,Check-Out,2015-08-10
Resort Hotel,0,202,2015,July,30,23,5,13,2,1,0,HB,BEL,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,NULL,0,Transient,196.0,0,2,Check-Out,2015-08-10
Resort Hotel,0,96,2015,August,32,3,2,5,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,186.0,0,0,Check-Out,2015-08-10
Resort Hotel,0,130,2015,August,31,1,3,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,170.6,0,0,Check-Out,2015-08-10
Resort Hotel,0,4,2015,August,33,9,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154.0,0,1,Check-Out,2015-08-10
Resort Hotel,0,81,2015,August,32,3,2,5,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,162.14,0,2,Check-Out,2015-08-10
Resort Hotel,0,17,2015,August,32,6,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,NULL,0,Transient,213.0,0,2,Check-Out,2015-08-10
Resort Hotel,0,108,2015,August,32,3,2,5,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,NULL,0,Transient,166.05,0,2,Check-Out,2015-08-10
Resort Hotel,1,181,2015,August,35,24,1,5,2,2,0,HB,PRT,Online TA,TA/TO,0,1,0,G,G,0,No Deposit,240,NULL,0,Transient,244.0,0,0,Canceled,2015-08-10
Resort Hotel,0,129,2015,August,33,10,2,5,2,1,0,FB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,225.08,1,2,Check-Out,2015-08-17
Resort Hotel,0,5,2015,August,33,9,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,192.5,0,1,Check-Out,2015-08-11
Resort Hotel,0,155,2015,August,31,1,4,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,G,2,No Deposit,240,NULL,0,Transient,201.8,2,1,Check-Out,2015-08-11
Resort Hotel,0,0,2015,August,33,10,1,0,2,0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,154.8,0,2,Check-Out,2015-08-11
Resort Hotel,0,48,2015,August,32,6,2,3,3,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,2,No Deposit,250,NULL,0,Transient,183.0,0,0,Check-Out,2015-08-11
Resort Hotel,0,67,2015,August,31,1,4,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,191.7,0,1,Check-Out,2015-08-11
Resort Hotel,0,67,2015,August,31,1,4,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,208.2,0,1,Check-Out,2015-08-11
Resort Hotel,0,211,2015,August,31,1,4,6,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115,NULL,0,Contract,160.98,0,1,Check-Out,2015-08-11
Resort Hotel,0,25,2015,August,32,8,2,2,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Contract,180.8,0,0,Check-Out,2015-08-12
Resort Hotel,0,40,2015,August,33,9,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172.0,1,2,Check-Out,2015-08-12
Resort Hotel,0,40,2015,August,33,9,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,172.0,0,0,Check-Out,2015-08-12
Resort Hotel,0,6,2015,August,32,6,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,217.83,0,3,Check-Out,2015-08-12
Resort Hotel,0,94,2015,August,32,8,2,2,2,0,1,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,206.0,1,1,Check-Out,2015-08-12
Resort Hotel,0,158,2016,August,32,6,2,4,2,0,0,HB,PRT,Direct,Direct,1,0,1,E,E,0,No Deposit,NULL,NULL,0,Transient,204.0,1,0,Check-Out,2016-08-12
Resort Hotel,0,0,2015,August,33,11,0,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,211.0,0,0,Check-Out,2015-08-12
Resort Hotel,0,39,2015,August,32,7,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,240,NULL,0,Transient,179.6,0,1,Check-Out,2015-08-12
Resort Hotel,0,4,2015,August,33,9,2,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,187.0,0,3,Check-Out,2015-08-12
Resort Hotel,0,0,2015,August,33,10,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,211.0,0,1,Check-Out,2015-08-12
Resort Hotel,0,41,2015,August,33,9,2,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,190.5,0,1,Check-Out,2015-08-12
Resort Hotel,0,33,2015,August,33,12,0,1,1,0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,307,0,Transient-Party,191.0,1,0,Check-Out,2015-08-13
Resort Hotel,0,70,2015,August,33,10,1,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,F,1,No Deposit,250,NULL,0,Transient,166.0,1,0,Check-Out,2015-08-13
Resort Hotel,0,212,2015,August,31,1,4,8,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient-Party,164.0,0,1,Check-Out,2015-08-13
Resort Hotel,0,212,2015,August,31,1,4,8,2,0,0,HB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient-Party,164.0,0,1,Check-Out,2015-08-13
Resort Hotel,0,41,2015,August,33,10,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,202.0,0,1,Check-Out,2015-08-13
Resort Hotel,0,34,2015,August,33,9,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,221.0,0,2,Check-Out,2015-08-13
Resort Hotel,0,33,2015,August,33,12,0,1,2,0,0,BB,PRT,Groups,Corporate,0,0,0,A,D,0,No Deposit,NULL,307,0,Transient,191.0,0,0,Check-Out,2015-08-13
Resort Hotel,0,35,2015,August,33,10,1,2,2,0,0,BB,DNK,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,167.09,0,1,Check-Out,2015-08-13
Resort Hotel,0,114,2015,August,32,8,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164.0,0,0,Check-Out,2015-08-13
Resort Hotel,0,0,2015,August,33,12,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,192.0,0,1,Check-Out,2015-08-13
Resort Hotel,0,0,2015,August,33,11,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,191.0,0,1,Check-Out,2015-08-13
Resort Hotel,0,153,2015,August,33,9,2,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,1,No Deposit,240,NULL,0,Transient,236.0,1,1,Check-Out,2015-08-14
Resort Hotel,0,65,2015,August,32,8,2,4,2,0,0,HB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,209.0,0,1,Check-Out,2015-08-14
Resort Hotel,0,5,2015,August,33,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,NULL,0,Transient,211.0,0,3,Check-Out,2015-08-14
Resort Hotel,0,49,2015,August,33,10,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,173.0,0,0,Check-Out,2015-08-14
Resort Hotel,0,174,2015,August,32,4,2,8,3,0,0,HB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,207.85,0,1,Check-Out,2015-08-14
Resort Hotel,0,21,2015,August,33,10,1,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,241.0,0,1,Check-Out,2015-08-14
Resort Hotel,0,67,2015,August,32,8,2,4,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,167.17,0,1,Check-Out,2015-08-14
Resort Hotel,0,0,2015,August,33,13,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,252.0,1,2,Check-Out,2015-08-14
Resort Hotel,0,36,2015,August,33,9,2,3,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,163.8,0,1,Check-Out,2015-08-14
Resort Hotel,0,29,2015,August,32,8,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,186.9,0,1,Check-Out,2015-08-14
Resort Hotel,0,51,2015,August,32,7,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,166.5,0,1,Check-Out,2015-08-14
Resort Hotel,0,103,2015,August,31,1,4,9,2,1,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,297.5,1,1,Check-Out,2015-08-14
Resort Hotel,0,269,2015,August,32,8,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,166.0,1,1,Check-Out,2015-08-15
